# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       3.498835500207e+08       6.174295618741e-15       1.324693537754e-03       2.641247894264e+11       1.415326262121e+04       4.045135182813e-05       4.951993784439e+12       7.648117989294e-04       4.123568128844e+22       1.067522873421e+17       5.715482388543e+17       9.488525322952e+21       3.162841774317e+21       3.463310090800e-08       1.903701947762e+22       6.976190438954e+22       1.405011394263e-04       7.961040420744e-02 
       3.474513902406e+08       6.261038157324e-15       1.333966369202e-03       2.604655182859e+11       1.415326261194e+04       4.073451126906e-05       4.917570785113e+12       7.701654658914e-04       4.010100822729e+22       1.045415120903e+17       5.597118207960e+17       9.227431684198e+21       3.075810561399e+21       3.463310090800e-08       1.851318205112e+22       6.784228621594e+22       1.405791641748e-04       7.956631791361e-02 
       3.450361372316e+08       6.348999338859e-15       1.343304111288e-03       2.568569439443e+11       1.415326260260e+04       4.101965282576e-05       4.883387071781e+12       7.755566083025e-04       3.899755771200e+22       1.023765206555e+17       5.481205277895e+17       8.973522500942e+21       2.991174166980e+21       3.463310090800e-08       1.800375894240e+22       6.597548965238e+22       1.406571890211e-04       7.952228122732e-02 
       3.426376734690e+08       6.438196283999e-15       1.352707216938e-03       2.532983640302e+11       1.415326259320e+04       4.130679037305e-05       4.849440981083e+12       7.809854884879e-04       3.792447059874e+22       1.002563648825e+17       5.367692834434e+17       8.726600080122e+21       2.908866693374e+21       3.463310090800e-08       1.750835351588e+22       6.416006122039e+22       1.407352139660e-04       7.947829407140e-02 
       3.402558822449e+08       6.528646353920e-15       1.362176142720e-03       2.497890859034e+11       1.415326258373e+04       4.159593788286e-05       4.815730861224e+12       7.864523706087e-04       3.688091138454e+22       9.818011625205e+16       5.256531164954e+17       8.486472168553e+21       2.828824056184e+21       3.463310090800e-08       1.702658005014e+22       6.239458743646e+22       1.408132390102e-04       7.943435636889e-02 
       3.378906476629e+08       6.620367153709e-15       1.371711352476e-03       2.463284265195e+11       1.415326257420e+04       4.188710942491e-05       4.782255071891e+12       7.919575206755e-04       3.586606755678e+22       9.614686547368e+16       5.147671586348e+17       8.252951803238e+21       2.750983934412e+21       3.463310090800e-08       1.655806343753e+22       6.067769371158e+22       1.408912641545e-04       7.939046804304e-02 
       3.355418546320e+08       6.713376535783e-15       1.381313308229e-03       2.429157122974e+11       1.415326256459e+04       4.218031916744e-05       4.749011984171e+12       7.975012065605e-04       3.487914896058e+22       9.415572208795e+16       5.041066423709e+17       8.025857165800e+21       2.675285721933e+21       3.463310090800e-08       1.610243889220e+22       5.900804328095e+22       1.409692893995e-04       7.934662901730e-02 
       3.332093888616e+08       6.807692603364e-15       1.390982477460e-03       2.395502789879e+11       1.415326255493e+04       4.247558137783e-05       4.715999980478e+12       8.030836980112e-04       3.391938718357e+22       9.220581407625e+16       4.936668989446e+17       7.805011440916e+21       2.601670480305e+21       3.463310090800e-08       1.565935166599e+22       5.738433616318e+22       1.410473147461e-04       7.930283921535e-02 
       3.308931368553e+08       6.903333714009e-15       1.400719329467e-03       2.362314715447e+11       1.415326254519e+04       4.277291042336e-05       4.683217454467e+12       8.087052666633e-04       3.298603495759e+22       9.029628747895e+16       4.834433562843e+17       7.590242678651e+21       2.530080892883e+21       3.463310090800e-08       1.522845677229e+22       5.580530814817e+22       1.411253401951e-04       7.925909856105e-02 
       3.285929859055e+08       7.000318483175e-15       1.410524339008e-03       2.329586439966e+11       1.415326253538e+04       4.307232077187e-05       4.650662810960e+12       8.143661860539e-04       3.207836557691e+22       8.842630602141e+16       4.734315370029e+17       7.381383660581e+21       2.460461220193e+21       3.463310090800e-08       1.480941871740e+22       5.426972981273e+22       1.412033657471e-04       7.921540697850e-02 
       3.263088240885e+08       7.098665787850e-15       1.420397984475e-03       2.297311593220e+11       1.415326252551e+04       4.337382699248e-05       4.618334465869e+12       8.200667316346e-04       3.119567233242e+22       8.659505074773e+16       4.636270564374e+17       7.178271769589e+21       2.392757256529e+21       3.463310090800e-08       1.440191123933e+22       5.277640556344e+22       1.412813914031e-04       7.917176439200e-02 
       3.240405402583e+08       7.198394770219e-15       1.430340744264e-03       2.265483893249e+11       1.415326251557e+04       4.367744375628e-05       4.586230846116e+12       8.258071807855e-04       3.033726796132e+22       8.480171966210e+16       4.540256207287e+17       6.980748863263e+21       2.326916287754e+21       3.463310090800e-08       1.400561705377e+22       5.132417270570e+22       1.413594171637e-04       7.912817072605e-02 
       3.217880240417e+08       7.299524841397e-15       1.440353102225e-03       2.234097145123e+11       1.415326250555e+04       4.398318583708e-05       4.554350389559e+12       8.315878128280e-04       2.950248411211e+22       8.304552737754e+16       4.446230249406e+17       6.788661150754e+21       2.262887050251e+21       3.463310090800e-08       1.362022760705e+22       4.991190053847e+22       1.414374430298e-04       7.908462590537e-02 
       3.195511658325e+08       7.402075685203e-15       1.450435547667e-03       2.203145239741e+11       1.415326249547e+04       4.429106811208e-05       4.522691544914e+12       8.374089090387e-04       2.869067082415e+22       8.132570477197e+16       4.354151512188e+17       6.601859073047e+21       2.200619691015e+21       3.463310090800e-08       1.324544283589e+22       4.853848947395e+22       1.415154690022e-04       7.904112985487e-02 
       3.173298567866e+08       7.506067261992e-15       1.460588569898e-03       2.172622152640e+11       1.415326248532e+04       4.460110556265e-05       4.491252771682e+12       8.432707526633e-04       2.790119602162e+22       7.964149865136e+16       4.263979669873e+17       6.420197186507e+21       2.140065728835e+21       3.463310090800e-08       1.288097093381e+22       4.720287018140e+22       1.415934950817e-04       7.899768249970e-02 
       3.151239888165e+08       7.611519812542e-15       1.470812661864e-03       2.142521942819e+11       1.415326247509e+04       4.491331327500e-05       4.460032540072e+12       8.491736289300e-04       2.713344502140e+22       7.799217141987e+16       4.175675231821e+17       6.243534049638e+21       2.081178016546e+21       3.463310090800e-08       1.252652812388e+22       4.590400275461e+22       1.416715212690e-04       7.895428376519e-02 
       3.129334545860e+08       7.718453861990e-15       1.481108323787e-03       2.112838751589e+11       1.415326246480e+04       4.522770644096e-05       4.429029330925e+12       8.551178250637e-04       2.638682005445e+22       7.637700075683e+16       4.089199525220e+17       6.071732112960e+21       2.023910704319e+21       3.463310090800e-08       1.218183843781e+22       4.464087590217e+22       1.417495475651e-04       7.891093357688e-02 
       3.107581475051e+08       7.826890223830e-15       1.491476054071e-03       2.083566801429e+11       1.415326245443e+04       4.554430035871e-05       4.398241635645e+12       8.611036302995e-04       2.566073980043e+22       7.479527930038e+16       4.004514678151e+17       5.904657611909e+21       1.968219203969e+21       3.463310090800e-08       1.184663350106e+22       4.341250616015e+22       1.418275739707e-04       7.886763186054e-02 
       3.085979617246e+08       7.936850003963e-15       1.501916356574e-03       2.054700394859e+11       1.415326244399e+04       4.586311043350e-05       4.367667956122e+12       8.671313358975e-04       2.495463893505e+22       7.324631433771e+16       3.921583602995e+17       5.742180462694e+21       1.914060154231e+21       3.463310090800e-08       1.152065232390e+22       4.221793712633e+22       1.419056004866e-04       7.882437854213e-02 
       3.064527921313e+08       8.048354604804e-15       1.512429742434e-03       2.026233913337e+11       1.415326243348e+04       4.618415217842e-05       4.337306804660e+12       8.732012351564e-04       2.426796768993e+22       7.172942750167e+16       3.840369980199e+17       5.584174161007e+21       1.861391387002e+21       3.463310090800e-08       1.120364109820e+22       4.105623871556e+22       1.419836271137e-04       7.878117354781e-02 
       3.043225343425e+08       8.161425729450e-15       1.523016720967e-03       1.998161816161e+11       1.415326242289e+04       4.650744121516e-05       4.307156703902e+12       8.793136234277e-04       2.360019142453e+22       7.024395447368e+16       3.760838242365e+17       5.430515683535e+21       1.810171894511e+21       3.463310090800e-08       1.089535299978e+22       3.992650643563e+22       1.420616538529e-04       7.873801680396e-02 
       3.022070847012e+08       8.276085385903e-15       1.533677808766e-03       1.970478639392e+11       1.415326241223e+04       4.683299327476e-05       4.277216186765e+12       8.854687981307e-04       2.295079020990e+22       6.878924469280e+16       3.682953558672e+17       5.281085392166e+21       1.760361797388e+21       3.463310090800e-08       1.059554799632e+22       3.882786068299e+22       1.421396807049e-04       7.869490823717e-02 
       3.001063402709e+08       8.392355891351e-15       1.544413522424e-03       1.943178994790e+11       1.415326240149e+04       4.716082419837e-05       4.247483796360e+12       8.916670587664e-04       2.231925842388e+22       6.736466107079e+16       3.606681819627e+17       5.135766940846e+21       1.711922313615e+21       3.463310090800e-08       1.030399266036e+22       3.775944605793e+22       1.422177076707e-04       7.865184777422e-02 
       2.980201988307e+08       8.510259876517e-15       1.555224387630e-03       1.916257568767e+11       1.415326239068e+04       4.749094993803e-05       4.217958085928e+12       8.979087069322e-04       2.170510435736e+22       6.596957971317e+16       3.531989622124e+17       4.994447184988e+21       1.664815728329e+21       3.463310090800e-08       1.002045998766e+22       3.672043069855e+22       1.422957347510e-04       7.860883534212e-02 
       2.959485588703e+08       8.629820290061e-15       1.566110926433e-03       1.889709121349e+11       1.415326237980e+04       4.782338655745e-05       4.188637618767e+12       9.041940463366e-04       2.110784983152e+22       6.460338964588e+16       3.458844254812e+17       4.857016093380e+21       1.619005364460e+21       3.463310090800e-08       9.744729220367e+21       3.571000563308e+22       1.423737619469e-04       7.856587086805e-02 
